membership_id,person_id,role_id,party_id,coalition_id,contest_id,goes_for_coalition,membership_type,goes_for_reelection,start_date,end_date,is_substitute,parent_membership_id,changed_from_substitute,date_changed_from_substitute
278,278,5,12,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
279,279,5,12,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
280,280,5,12,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
281,281,5,12,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
282,282,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
283,283,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
284,284,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
285,285,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
286,286,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
287,287,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
288,288,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
289,289,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
290,290,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
291,291,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
292,292,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
293,293,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
294,294,5,33,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
295,295,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
296,296,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
297,297,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
298,298,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
299,299,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
300,300,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
301,301,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
302,302,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
303,303,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
304,304,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
305,305,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
306,306,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
307,307,5,36,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
308,308,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
309,309,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
310,310,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
311,311,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
312,312,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
313,313,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
314,314,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
315,315,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
316,316,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
317,317,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
318,318,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
319,319,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
320,320,5,49,-1,5,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
321,321,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
322,322,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
323,323,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
324,324,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
325,325,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
326,326,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
327,327,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
328,328,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
329,329,6,24,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
330,330,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
331,331,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
332,332,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
333,333,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
334,334,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
335,335,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
336,336,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
337,337,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
338,338,6,33,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
339,339,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
340,340,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
341,341,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
342,342,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
343,343,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
344,344,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
345,345,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
346,346,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
347,347,6,36,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
348,348,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
349,349,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
350,350,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
351,351,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
352,352,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
353,353,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
354,354,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
355,355,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
356,356,6,48,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
357,357,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
358,358,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
359,359,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
360,360,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
361,361,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
362,362,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
363,363,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
364,364,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
365,365,6,49,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
366,366,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
367,367,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
368,368,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
369,369,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
370,370,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
371,371,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
372,372,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
373,373,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
374,374,6,58,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
375,375,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
376,376,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
377,377,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
378,378,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
379,379,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
380,380,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
381,381,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
382,382,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
383,383,6,86,-1,6,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
384,384,7,6,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
385,385,7,6,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
386,386,7,6,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
387,387,7,11,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
388,388,7,11,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
389,389,7,11,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
390,390,7,19,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
391,391,7,19,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
392,392,7,19,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
393,393,7,23,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
394,394,7,23,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
395,395,7,23,-1,7,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
396,396,8,36,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
397,397,8,36,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
398,398,8,36,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
399,399,8,36,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
400,400,8,36,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
401,401,8,55,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
402,402,8,55,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
403,403,8,55,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
404,404,8,55,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
405,405,8,55,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
406,406,8,60,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
407,407,8,60,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
408,408,8,60,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
409,409,8,60,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
410,410,8,60,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
411,411,8,64,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
412,412,8,64,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
413,413,8,64,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
414,414,8,64,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
415,415,8,64,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
416,416,8,65,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
417,417,8,65,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
418,418,8,65,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
419,419,8,65,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
420,420,8,65,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
421,421,8,67,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
422,422,8,67,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
423,423,8,67,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
424,424,8,67,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
425,425,8,67,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
426,426,8,74,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
427,427,8,74,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
428,428,8,74,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
429,429,8,74,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
430,430,8,74,-1,8,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
431,431,9,36,-1,9,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
432,432,9,36,-1,9,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
433,433,9,56,-1,9,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
434,434,9,56,-1,9,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
435,435,9,73,-1,9,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
436,436,9,73,-1,9,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
437,437,10,13,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
438,438,10,13,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
439,439,10,13,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
440,440,10,33,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
441,441,10,33,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
442,442,10,33,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
443,443,10,36,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
444,444,10,36,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
445,445,10,36,-1,10,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
446,446,11,33,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
447,447,11,33,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
448,448,11,33,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
449,449,11,36,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
450,450,11,36,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
451,451,11,36,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
452,452,11,49,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
453,453,11,49,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
454,454,11,49,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
455,455,11,60,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
456,456,11,60,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
457,457,11,60,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
458,458,11,74,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
459,459,11,74,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
460,460,11,74,-1,11,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
461,461,12,33,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
462,462,12,33,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
463,463,12,36,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
464,464,12,36,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
465,465,12,89,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
466,466,12,89,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
467,467,12,90,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
468,468,12,90,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
469,469,12,91,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
470,470,12,91,-1,12,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
471,471,13,14,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
472,472,13,14,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
473,473,13,14,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
474,474,13,14,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
475,475,13,14,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
476,476,13,20,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
477,477,13,20,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
478,478,13,20,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
479,479,13,20,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
480,480,13,20,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
481,481,13,34,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
482,482,13,34,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
483,483,13,34,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
484,484,13,34,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
485,485,13,34,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
486,486,13,37,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
487,487,13,37,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
488,488,13,37,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
489,489,13,37,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
490,490,13,37,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
491,491,13,68,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
492,492,13,68,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
493,493,13,68,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
494,494,13,68,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
495,495,13,68,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
496,496,13,75,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
497,497,13,75,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
498,498,13,75,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
499,499,13,75,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
500,500,13,75,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
501,501,13,88,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
502,502,13,88,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
503,503,13,88,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
504,504,13,88,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
505,505,13,88,-1,13,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
506,506,14,22,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
507,507,14,22,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
508,508,14,22,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
509,509,14,36,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
510,510,14,36,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
511,511,14,36,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
512,512,14,41,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
513,513,14,41,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
514,514,14,41,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
515,515,14,44,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
516,516,14,44,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
517,517,14,44,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
518,518,14,59,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
519,519,14,59,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
520,520,14,59,-1,14,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
521,521,15,15,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
522,522,15,15,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
523,523,15,15,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
524,524,15,18,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
525,525,15,18,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
526,526,15,18,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
527,527,15,33,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
528,528,15,33,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
529,529,15,33,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
530,530,15,36,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
531,531,15,36,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
532,532,15,36,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
533,533,15,61,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
534,534,15,61,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
535,535,15,61,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
536,536,15,63,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
537,537,15,63,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
538,538,15,63,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
539,539,15,74,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
540,540,15,74,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
541,541,15,74,-1,15,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
542,542,16,33,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
543,543,16,33,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
544,544,16,36,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
545,545,16,36,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
546,546,16,49,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
547,547,16,49,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
548,548,16,57,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
549,549,16,57,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
550,550,16,60,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
551,551,16,60,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
552,552,16,74,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
553,553,16,74,-1,16,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
554,554,17,25,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
555,555,17,25,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
556,556,17,25,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
557,557,17,33,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
558,558,17,33,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
559,559,17,33,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
560,560,17,36,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
561,561,17,36,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
562,562,17,36,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
563,563,17,45,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
564,564,17,45,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
565,565,17,45,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
566,566,17,51,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
